,timestamp,desired_vel,quat_1,quat_2,quat_3,quat_4,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,velcmd_x,velcmd_y,velcmd_z,ct_cmd,br_cmd_x,br_cmd_y,br_cmd_z,is_collide
37,1735110161.488,5.0,0.9888576,6.466804e-17,-0.1488644,-1.2311061e-17,11.630602,-2.6274176e-16,2.482522,5.7978716,-1.2412945e-16,0.19395897,5.0,0.0,0.0,9.873311426386373,-2.4020170560422723e-15,-0.427969435423175,5.985856758537249e-17,False
38,1735110161.528,5.0,0.9872945,4.5980843e-17,-0.15890115,-1.471282e-17,11.860151,-2.685924e-16,2.4899266,5.678208,-1.6592669e-16,0.17625493,5.0,0.0,0.0,9.937391106769727,-2.1749525448988115e-15,-0.3597518140845585,5.816326567820287e-17,False
39,1735110161.568,5.0,0.98585963,-9.130977e-19,-0.16757324,-2.0952751e-17,12.084754,-2.757132e-16,2.4966223,5.5506773,-1.8377461e-16,0.15853372,5.0,0.0,0.0,10.000970173881141,-1.3205168079109608e-15,-0.29143335732774556,5.024735513926724e-17,False
40,1735110161.608,5.0,0.98458993,-7.2215653e-17,-0.1748791,-2.91796e-17,12.304113,-2.8262996e-16,2.5026128,5.4162493,-1.5237927e-16,0.14104939,5.0,0.0,0.0,9.97246016093055,1.568006132508727e-16,0.011679884747827218,3.721329365001154e-17,False
41,1735110161.688,5.0,0.98346275,-1.2872998e-16,-0.18111035,-3.3521752e-17,12.7262125,-2.878381e-16,2.512391,5.1349287,3.6127057e-17,0.10175528,5.0,0.0,0.0,9.838868848623106,1.8109338179781792e-15,0.8756157193112346,4.0836183696936246e-17,False
42,1735110161.738,5.0,0.98514926,-9.4836244e-17,-0.17170002,-3.0328796e-17,12.978606,-2.8290601e-16,2.5167832,4.962458,1.5560951e-16,0.07400242,4.990262892414442,0.31189143077590264,0.0,9.806005570465087,1.510198989276463e-15,1.2089512655700034,5.476007890775262e-17,False
43,1735110161.808,5.0,0.99037915,-0.0037878032,-0.13832778,-0.00050587073,13.318245,1.1768706e-05,2.520815,4.747232,0.0011150464,0.049427617,4.990262892414442,0.31189143077590264,0.0,11.44714193916351,0.036258309724165036,1.4454632385938702,0.0015887276769464068,False
44,1735110161.848,5.0,0.99369246,-0.0106551815,-0.11162296,-0.0014566845,13.505912,0.00016371926,2.5232978,4.638882,0.007563968,0.07962488,4.990262892414442,0.31189143077590264,0.0,11.337336314802775,0.19098752018167398,1.2417061897648405,0.003982706710276758,False
45,1735110161.888,5.0,0.99646014,-0.014291775,-0.08281498,-0.0021401609,13.689648,0.0006885109,2.5274184,4.5520167,0.01924478,0.12785916,4.990262892414442,0.31189143077590264,0.0,11.147471287266432,0.298276543840101,0.9535238776432111,0.00642831244638425,False
46,1735110161.928,5.0,0.9983352,-0.012871957,-0.056175362,-0.002345107,13.870411,0.0017156857,2.533562,4.4904084,0.03182347,0.17739369,4.990262892414442,0.0,0.31189143077590264,9.29568909366999,-0.7552203462002665,0.571944304636861,0.013817400769061516,False
